id_imagem,arquivo_imagem,id_celula,classe_bethesda,rotulo_binario,alvo,nucleo_x,nucleo_y,caminho_imagem,caminho_recorte,particao,prob_anormal,alvo_predito
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4737,Negative for intraepithelial lesion,normal,0,1182,548,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4737_normal.png,teste,0.029350447,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4738,Negative for intraepithelial lesion,normal,0,447,584,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4738_normal.png,teste,0.15547378,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4739,Negative for intraepithelial lesion,normal,0,464,672,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4739_normal.png,teste,0.22257587,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4740,Negative for intraepithelial lesion,normal,0,439,824,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4740_normal.png,teste,0.11827014,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4741,Negative for intraepithelial lesion,normal,0,583,747,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4741_normal.png,teste,0.27436477,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4742,Negative for intraepithelial lesion,normal,0,847,695,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4742_normal.png,teste,0.032376662,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4743,Negative for intraepithelial lesion,normal,0,830,599,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4743_normal.png,teste,0.025776383,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4744,Negative for intraepithelial lesion,normal,0,952,707,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4744_normal.png,teste,0.028433742,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4745,Negative for intraepithelial lesion,normal,0,1096,751,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4745_normal.png,teste,0.024685219,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4746,Negative for intraepithelial lesion,normal,0,8,58,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4746_normal.png,teste,0.03199966,0
221,2fd118764c0afa9a4e1ccbe9bd8210a5.png,4747,Negative for intraepithelial lesion,normal,0,219,18,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_221_2fd118764c0afa9a4e1ccbe9bd8210a5.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img221_cell4747_normal.png,teste,0.026630672,0
211,75ae516a4fba3943054907d8f738aa73.png,4924,ASC-US,anormal,1,648,474,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4924_anormal.png,teste,0.9722055,1
211,75ae516a4fba3943054907d8f738aa73.png,4925,ASC-US,anormal,1,696,446,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4925_anormal.png,teste,0.9709697,1
211,75ae516a4fba3943054907d8f738aa73.png,4926,ASC-US,anormal,1,722,542,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4926_anormal.png,teste,0.9637369,1
211,75ae516a4fba3943054907d8f738aa73.png,4927,ASC-US,anormal,1,695,255,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4927_anormal.png,teste,0.9724443,1
211,75ae516a4fba3943054907d8f738aa73.png,4928,ASC-US,anormal,1,849,302,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4928_anormal.png,teste,0.97078717,1
211,75ae516a4fba3943054907d8f738aa73.png,4929,ASC-US,anormal,1,809,350,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4929_anormal.png,teste,0.9714434,1
211,75ae516a4fba3943054907d8f738aa73.png,4930,ASC-US,anormal,1,855,408,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4930_anormal.png,teste,0.9660455,1
211,75ae516a4fba3943054907d8f738aa73.png,4931,Negative for intraepithelial lesion,normal,0,222,376,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4931_normal.png,teste,0.0246464,0
211,75ae516a4fba3943054907d8f738aa73.png,4932,Negative for intraepithelial lesion,normal,0,90,617,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4932_normal.png,teste,0.022002582,0
211,75ae516a4fba3943054907d8f738aa73.png,4933,Negative for intraepithelial lesion,normal,0,299,479,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4933_normal.png,teste,0.03520678,0
211,75ae516a4fba3943054907d8f738aa73.png,4934,Negative for intraepithelial lesion,normal,0,342,362,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4934_normal.png,teste,0.02936194,0
211,75ae516a4fba3943054907d8f738aa73.png,4935,Negative for intraepithelial lesion,normal,0,443,319,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4935_normal.png,teste,0.030653335,0
211,75ae516a4fba3943054907d8f738aa73.png,4936,Negative for intraepithelial lesion,normal,0,416,511,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4936_normal.png,teste,0.02553438,0
211,75ae516a4fba3943054907d8f738aa73.png,4937,Negative for intraepithelial lesion,normal,0,947,451,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img211_cell4937_normal.png,teste,0.049506407,0
211,75ae516a4fba3943054907d8f738aa73.png,4938,ASC-US,anormal,1,700,667,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4938_anormal.png,teste,0.97082144,1
211,75ae516a4fba3943054907d8f738aa73.png,4939,ASC-US,anormal,1,592,682,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_211_75ae516a4fba3943054907d8f738aa73.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img211_cell4939_anormal.png,teste,0.9721291,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5034,Negative for intraepithelial lesion,normal,0,905,577,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img203_cell5034_normal.png,teste,0.036574565,0
203,dada70571c7ddf32b8bbbf448a6880a4.png,5035,Negative for intraepithelial lesion,normal,0,965,751,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img203_cell5035_normal.png,teste,0.4599293,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5036,ASC-US,anormal,1,517,497,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5036_anormal.png,teste,0.97535366,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5037,ASC-US,anormal,1,504,418,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5037_anormal.png,teste,0.9745958,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5038,ASC-US,anormal,1,528,425,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5038_anormal.png,teste,0.9758243,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5039,ASC-US,anormal,1,568,445,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5039_anormal.png,teste,0.9752467,1
203,dada70571c7ddf32b8bbbf448a6880a4.png,5040,ASC-US,anormal,1,568,401,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_203_dada70571c7ddf32b8bbbf448a6880a4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img203_cell5040_anormal.png,teste,0.97386664,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5496,Negative for intraepithelial lesion,normal,0,1115,372,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img173_cell5496_normal.png,teste,0.032579474,0
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5497,Negative for intraepithelial lesion,normal,0,1214,545,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img173_cell5497_normal.png,teste,0.96150213,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5498,Negative for intraepithelial lesion,normal,0,1137,492,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img173_cell5498_normal.png,teste,0.44052973,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5499,LSIL,anormal,1,357,800,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5499_anormal.png,teste,0.97311723,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5500,LSIL,anormal,1,324,791,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5500_anormal.png,teste,0.97301143,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5501,LSIL,anormal,1,445,762,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5501_anormal.png,teste,0.96817476,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5502,LSIL,anormal,1,542,735,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5502_anormal.png,teste,0.968985,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5503,LSIL,anormal,1,495,890,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5503_anormal.png,teste,0.9704304,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5504,LSIL,anormal,1,597,902,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5504_anormal.png,teste,0.9731804,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5505,LSIL,anormal,1,667,840,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5505_anormal.png,teste,0.9706725,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5506,LSIL,anormal,1,1100,900,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5506_anormal.png,teste,0.968827,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5507,LSIL,anormal,1,1222,827,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5507_anormal.png,teste,0.97293717,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5508,LSIL,anormal,1,1112,687,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5508_anormal.png,teste,0.9723469,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5509,LSIL,anormal,1,1244,682,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5509_anormal.png,teste,0.9344023,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5510,LSIL,anormal,1,707,488,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5510_anormal.png,teste,0.9700226,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5511,LSIL,anormal,1,114,603,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5511_anormal.png,teste,0.92614263,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5512,LSIL,anormal,1,173,402,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5512_anormal.png,teste,0.9652291,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5513,LSIL,anormal,1,58,383,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5513_anormal.png,teste,0.9713425,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5514,LSIL,anormal,1,113,301,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5514_anormal.png,teste,0.96230036,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5515,LSIL,anormal,1,185,295,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5515_anormal.png,teste,0.95306647,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5516,LSIL,anormal,1,262,311,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5516_anormal.png,teste,0.96603227,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5517,LSIL,anormal,1,415,382,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5517_anormal.png,teste,0.9721728,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5518,LSIL,anormal,1,294,500,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5518_anormal.png,teste,0.8335731,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5519,LSIL,anormal,1,469,341,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5519_anormal.png,teste,0.96798784,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5520,LSIL,anormal,1,518,277,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5520_anormal.png,teste,0.97271323,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5521,LSIL,anormal,1,470,270,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5521_anormal.png,teste,0.97236854,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5522,LSIL,anormal,1,430,190,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5522_anormal.png,teste,0.9755853,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5523,LSIL,anormal,1,474,161,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5523_anormal.png,teste,0.9738974,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5524,LSIL,anormal,1,1198,211,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5524_anormal.png,teste,0.76628435,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5525,LSIL,anormal,1,8,42,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5525_anormal.png,teste,0.68935627,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5526,LSIL,anormal,1,462,996,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5526_anormal.png,teste,0.037553526,0
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5527,ASC-US,anormal,1,967,591,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\anormal\img173_cell5527_anormal.png,teste,0.4777271,1
173,4bae321eaa4fedb2a75bf5c53b14b4f4.png,5528,Negative for intraepithelial lesion,normal,0,368,300,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\cric_cervix\images\cric_image_173_4bae321eaa4fedb2a75bf5c53b14b4f4.png,C:\Users\jeanc\OneDrive\Área de Trabalho\Pesquisa - Karielly\outputs_binary\crops\normal\img173_cell5528_normal.png,teste,0.9261012,1
